【令和６年７月１日時点】入所児童数,,,,,,,,,,,,
施設所在区,標準地域コード,施設・事業名,施設番号,０歳児,１歳児,２歳児,３歳児,４歳児,５歳児,合計,更新日,
金沢区,14108,金沢愛児園,1410051019362,7,16,24,22,23,22,114,2024-07-01,
金沢区,14108,聖星保育園,1410051017077,12,28,31,27,33,33,164,2024-07-01,
金沢区,14108,わかくさ保育園,1410051015576,5,8,11,11,11,11,57,2024-07-01,
金沢区,14108,明徳釜利谷保育園,1410051015568,6,18,20,21,21,20,106,2024-07-01,
金沢区,14108,金沢白百合幼稚園,1410051025732,-,12,12,12,11,11,58,2024-07-01,
金沢区,14108,かのん保育園,1410051018612,9,14,18,19,21,20,101,2024-07-01,
金沢区,14108,北六浦いちい保育園,1410051017036,-,9,13,15,14,17,68,2024-07-01,
金沢区,14108,コンビプラザレイディアント保育園,1410051023653,5,8,9,8,8,8,46,2024-07-01,
金沢区,14108,金沢八景ＹＭＣＡ保育園,1410051016996,6,12,12,14,14,14,72,2024-07-01,
金沢区,14108,ひかりとたねの保育園,1410051027027,4,12,13,14,14,11,68,2024-07-01,
金沢区,14108,ゆめ和柳町ほいくえん,1410051014876,6,10,11,12,13,13,65,2024-07-01,
金沢区,14108,関東学院六浦こども園,1410051020485,6,16,17,17,16,15,87,2024-07-01,
金沢区,14108,横浜市南六浦保育園,1410051020220,12,18,21,25,29,32,137,2024-07-01,
金沢区,14108,ゆめ和ほいくえん,1410051014256,6,10,12,13,13,12,66,2024-07-01,
金沢区,14108,家庭的保育室　マリン,1410052002821,-,5,5,-,-,-,10,2024-07-01,
港北区,14109,下田みんなの保育園,1410051024248,-,5,7,10,10,10,42,2024-07-01,
港北区,14109,グローバルキッズ下田町園,1410051015659,-,6,7,10,9,10,42,2024-07-01,
港北区,14109,グローバルキッズ日吉園,1410051015675,9,12,12,11,12,11,67,2024-07-01,
港北区,14109,太陽の子　日吉保育園,1410051014280,6,9,9,10,10,10,54,2024-07-01,
港北区,14109,日吉みんなの保育園,1410051017184,4,6,8,10,10,10,48,2024-07-01,
港北区,14109,日吉ちとせ保育園,1410051027126,-,14,14,14,14,14,70,2024-07-01,
港北区,14109,ベネッセ　日吉保育園,1410051014918,9,14,14,15,15,15,82,2024-07-01,
港北区,14109,日吉こども園,1410051018638,6,12,12,14,14,13,71,2024-07-01,
港北区,14109,みらいく矢上園,1410051025989,6,8,10,8,10,7,49,2024-07-01,
港北区,14109,ブライト保育園横浜日吉,1410051024024,6,10,10,12,11,12,61,2024-07-01,
港北区,14109,グローバルキッズ日吉五丁目園,1410051027043,6,11,11,14,14,10,66,2024-07-01,
港北区,14109,くっくおさんぽ保育園,1410051015634,0,9,12,9,10,11,51,2024-07-01,
港北区,14109,アスク日吉東保育園,1410051017101,7,12,13,16,15,16,79,2024-07-01,
港北区,14109,さくらんぼ保育園,1410051027977,2,10,12,12,0,0,36,2024-07-01,
港北区,14109,アスク日吉本町開善保育園,1410051018216,12,19,21,25,28,25,130,2024-07-01,
港北区,14109,アスク日吉本町第二保育園,1410051014884,5,10,10,10,12,9,56,2024-07-01,
港北区,14109,Gakkenほいくえん日吉本町,1410051018232,9,12,15,18,17,17,88,2024-07-01,
港北区,14109,横浜市南日吉保育園,1410051019024,5,12,16,19,18,19,89,2024-07-01,
港北区,14109,みらいく日吉本町園,1410051024487,2,14,12,-,-,-,28,2024-07-01,
港北区,14109,スターチャイルド《日吉本町ナーサリー》,1410051027944,-,8,9,9,0,0,26,2024-07-01,
港北区,14109,日吉夢保育園,1410051018240,12,24,24,24,24,24,132,2024-07-01,
港北区,14109,ヴィラ日吉こども園,1410051027134,3,12,12,14,14,13,68,2024-07-01,
港北区,14109,小学館アカデミーひよし保育園,1410051027829,6,10,10,12,9,11,58,2024-07-01,
港北区,14109,アスクみのわ保育園,1410051024974,6,12,12,15,14,14,73,2024-07-01,
港北区,14109,にじいろ保育園箕輪町,1410051027928,-,11,14,12,3,1,41,2024-07-01,
港北区,14109,にじいろ保育園日吉,1410051026003,6,12,15,16,18,18,85,2024-07-01,
港北区,14109,みのわのぞみ保育園,1410051023877,-,11,15,16,19,20,81,2024-07-01,
港北区,14109,木下の保育園日吉,1410051026730,6,8,10,12,12,12,60,2024-07-01,
港北区,14109,日吉箕輪えほんの森保育園,1410051027589,-,16,17,16,16,4,69,2024-07-01,
港北区,14109,みらいく高田園,1410051024578,2,8,9,12,11,8,50,2024-07-01,
港北区,14109,たかた保育園,1410051014959,4,13,13,14,16,16,76,2024-07-01,
港北区,14109,トゥインクルキッズ高田保育園,1410051027159,-,9,9,12,10,10,50,2024-07-01,
港北区,14109,ケンパ高田,1410051014900,6,10,11,11,10,11,59,2024-07-01,
港北区,14109,パレット保育園・高田,1410051015758,6,12,12,14,12,13,69,2024-07-01,
港北区,14109,アイグラン保育園高田東,1410051017242,9,11,15,19,19,17,90,2024-07-01,
港北区,14109,ブライト保育園横浜綱島,1410051023976,5,10,10,8,8,12,53,2024-07-01,
港北区,14109,森のエルマー保育園,1410051017218,5,11,9,8,7,7,47,2024-07-01,
港北区,14109,めぐみ保育園,1410051014942,6,15,15,17,17,11,81,2024-07-01,
港北区,14109,港北コスモス保育園,1410051025807,4,10,10,11,13,13,61,2024-07-01,
港北区,14109,スターチャイルド≪新吉田ナーサリー≫,1410051023984,6,8,10,11,11,12,58,2024-07-01,
港北区,14109,コビープリスクールつなしま,1410051024016,8,11,13,16,16,16,80,2024-07-01,
港北区,14109,ベネッセ　綱島台保育園,1410051023992,6,11,11,12,10,12,62,2024-07-01,
港北区,14109,パレット保育園・綱島,1410051015691,3,15,15,15,14,15,77,2024-07-01,
港北区,14109,第二尚花愛児園,1410051019644,9,17,19,20,21,23,109,2024-07-01,
港北区,14109,ウッズ保育園,1410051025427,3,8,10,13,12,11,57,2024-07-01,
港北区,14109,尚花愛児園,1410051015220,14,24,25,30,31,31,155,2024-07-01,
港北区,14109,にじいろ保育園綱島,1410051015683,8,8,10,10,8,12,56,2024-07-01,
港北区,14109,保育室プリンプリンROOM,1410051027233,-,12,12,17,16,12,69,2024-07-01,
港北区,14109,スターチャイルド≪綱島ナーサリー≫,1410051027142,3,8,10,13,13,12,59,2024-07-01,
港北区,14109,わかさと保育園,1410051023786,6,8,9,12,11,11,57,2024-07-01,
港北区,14109,綱島こども園,1410051024842,6,13,12,11,10,14,66,2024-07-01,
港北区,14109,キッズフォレ綱島,1410051027530,-,9,9,8,8,0,34,2024-07-01,
港北区,14109,こどものまち綱島西保育園,1410051027548,-,8,10,10,7,0,35,2024-07-01,
港北区,14109,はなまる保育園,1410051024602,9,17,20,-,-,-,46,2024-07-01,
港北区,14109,明日葉保育園綱島園,1410051026516,6,8,10,12,11,12,59,2024-07-01,
港北区,14109,ポピンズナーサリースクール綱島,1410051024255,6,8,9,8,9,9,49,2024-07-01,
港北区,14109,マイ・ハート綱島東保育園,1410051014298,6,10,11,11,11,11,60,2024-07-01,
港北区,14109,Gakkenほいくえん綱島,1410051026623,5,8,10,10,11,12,56,2024-07-01,
港北区,14109,アスクゆめみらい保育園,1410051017119,9,15,15,17,19,18,93,2024-07-01,
港北区,14109,木下の保育園　綱島東,1410051024008,3,8,10,14,15,15,65,2024-07-01,
港北区,14109,キッズパートナー綱島東,1410051025500,3,9,9,11,12,13,57,2024-07-01,
港北区,14109,テンダーラビング保育園綱島東,1410051023760,6,10,11,11,11,11,60,2024-07-01,
港北区,14109,グローバルキッズ綱島園,1410051015667,9,18,17,22,24,25,115,2024-07-01,
港北区,14109,にじいろ保育園綱島東,1410051027910,-,8,10,13,4,0,35,2024-07-01,
港北区,14109,大倉山保育園,1410051015212,5,17,19,21,20,21,103,2024-07-01,
港北区,14109,横浜市大曽根保育園,1410051019016,-,10,12,15,11,16,64,2024-07-01,
港北区,14109,大曽根コスモス保育園,1410051025856,4,10,11,13,10,10,58,2024-07-01,
港北区,14109,おおつな保育園,1410051015618,14,35,36,36,33,35,189,2024-07-01,
港北区,14109,パレット保育園・大倉山,1410051024859,6,15,15,15,15,15,81,2024-07-01,
港北区,14109,大倉山元気の泉保育園,1410051015592,6,15,15,15,15,15,81,2024-07-01,
港北区,14109,ぶれすと綱島ほいくえん,1410051025971,3,12,13,15,13,15,71,2024-07-01,
港北区,14109,ぶれすと綱島二階ほいくえん,1410051026680,3,8,10,11,13,13,58,2024-07-01,
港北区,14109,小学館アカデミーつなしま保育園,1410051027845,6,8,10,10,12,12,58,2024-07-01,
港北区,14109,なあな保育園,1410051017176,6,12,12,11,10,11,62,2024-07-01,
港北区,14109,ヒューマンアカデミー大倉山保育園,1410051027878,6,15,15,17,15,18,86,2024-07-01,
港北区,14109,ちいさなたね保育園,1410051025997,3,11,11,11,11,12,59,2024-07-01,
港北区,14109,スターチャイルド≪大倉山ナーサリー≫,1410051025591,4,8,10,9,8,11,50,2024-07-01,
港北区,14109,特定非営利活動法人つばき駅前保育園,1410051027225,-,5,14,11,13,9,52,2024-07-01,
港北区,14109,ララランド大倉山,1410051026029,3,11,11,12,8,7,52,2024-07-01,
港北区,14109,聖保育園第二,1410051024388,6,8,8,6,7,8,43,2024-07-01,
港北区,14109,明日葉保育園大倉山園,1410051026466,6,10,11,10,11,10,58,2024-07-01,
港北区,14109,森の樹保育園,1410051015741,6,16,20,18,21,20,101,2024-07-01,
港北区,14109,おおくらやまえきまえのぞみ保育園,1410051015600,6,11,11,15,10,14,67,2024-07-01,
港北区,14109,聖保育園,1410051015725,5,16,20,21,17,22,101,2024-07-01,
港北区,14109,天才キッズクラブ楽学館大倉山園,1410051025468,6,10,10,12,12,10,60,2024-07-01,
港北区,14109,グローバルキッズ大倉山園,1410051026037,2,12,12,14,7,10,57,2024-07-01,
港北区,14109,アスク大倉山保育園,1410051017093,5,15,16,14,16,16,82,2024-07-01,
港北区,14109,横浜市太尾保育園,1410051019040,8,22,22,24,26,26,128,2024-07-01,
港北区,14109,わおわお大倉山保育園,1410051017226,3,12,13,10,13,14,65,2024-07-01,
港北区,14109,くっくおさんぽ保育園大倉山,1410051015642,0,3,8,8,10,10,39,2024-07-01,
港北区,14109,たんぽぽ保育園,1410051017275,6,12,12,13,13,13,69,2024-07-01,
港北区,14109,くっくおさんぽ保育園ふとお,1410051019628,-,-,-,8,8,11,27,2024-07-01,
港北区,14109,大倉山きずな保育園,1410051027605,-,9,11,11,5,0,36,2024-07-01,
港北区,14109,おおつな森の保育園,1410051015626,-,-,6,5,6,4,21,2024-07-01,
港北区,14109,オハナ新羽保育園,1410051014892,12,20,20,20,20,18,110,2024-07-01,
港北区,14109,新羽どろんこ保育園,1410051017259,6,14,16,18,18,18,90,2024-07-01,
港北区,14109,キディ大倉山・横浜,1410051025641,3,8,10,10,7,12,50,2024-07-01,
港北区,14109,まめどくれっしゅ,1410051017200,3,8,10,10,11,9,51,2024-07-01,
港北区,14109,パレット保育園・大豆戸,1410051019669,6,11,12,14,12,14,69,2024-07-01,
港北区,14109,キッズラディ,1410051026789,3,11,11,12,10,9,56,2024-07-01,
港北区,14109,大豆戸どろんこ保育園,1410051019651,6,14,16,16,18,18,88,2024-07-01,
港北区,14109,ペガサスベビー保育園,1410051018265,4,10,-,-,-,-,14,2024-07-01,
港北区,14109,岩崎学園新横浜保育園,1410051017135,18,20,25,24,24,26,137,2024-07-01,
港北区,14109,ベネッセ　新横浜保育園,1410051024594,6,10,11,11,11,12,61,2024-07-01,
港北区,14109,クレシュ新横浜,1410051024693,8,14,14,14,10,12,72,2024-07-01,
港北区,14109,岩崎学園新横浜第二保育園,1410051017127,18,20,25,26,25,26,140,2024-07-01,
港北区,14109,ペガサス新横浜保育園,1410051018257,6,9,12,11,15,13,66,2024-07-01,
港北区,14109,ペガサス夜間保育園,1410051018273,0,3,5,3,2,2,15,2024-07-01,
港北区,14109,キッズパートナー小机,1410051024586,3,9,10,11,11,11,55,2024-07-01,
港北区,14109,ポピンズナーサリースクール小机,1410051019289,7,8,8,6,8,6,43,2024-07-01,
港北区,14109,光の園アンティー保育園,1410051024230,6,13,12,14,12,13,70,2024-07-01,
港北区,14109,リトルスカラー妙蓮寺保育園,1410051018281,4,7,10,11,10,11,53,2024-07-01,
港北区,14109,横浜市菊名保育園,1410051019032,-,11,18,16,19,19,83,2024-07-01,
港北区,14109,菊名愛児園,1410051014264,3,8,12,13,10,13,59,2024-07-01,
港北区,14109,グローバルキッズ菊名園,1410051024198,9,15,15,13,16,14,82,2024-07-01,
港北区,14109,光の園第二保育園,1410051025476,6,15,15,18,18,18,90,2024-07-01,
港北区,14109,うみのくに保育園きくな,1410051019636,6,12,12,12,12,10,64,2024-07-01,
港北区,14109,菊名こども園,1410051026011,3,12,12,14,12,11,64,2024-07-01,
港北区,14109,光の園保育園,1410051015709,6,7,9,9,9,9,49,2024-07-01,
港北区,14109,マーマしのはら保育園,1410051014934,12,28,30,29,30,30,159,2024-07-01,
港北区,14109,第二福澤保育センター,1410051017168,8,21,26,29,28,28,140,2024-07-01,
港北区,14109,ぶれすと新横浜ほいくえん,1410051026631,5,12,12,14,14,14,71,2024-07-01,
港北区,14109,パレット保育園・妙蓮寺,1410051025633,4,9,12,13,11,10,59,2024-07-01,
港北区,14109,横浜市港北保育園,1410051019008,8,19,19,19,21,23,109,2024-07-01,
港北区,14109,ベイキッズ星の森保育園,1410052004355,2,4,3,-,-,-,9,2024-07-01,
港北区,14109,くじら保育園,1410052004371,4,5,6,-,-,-,15,2024-07-01,
港北区,14109,もしもしのほし日吉保育園,1410052005733,3,7,7,-,-,-,17,2024-07-01,
港北区,14109,イルカ保育園,1410052005931,2,8,5,-,-,-,15,2024-07-01,
港北区,14109,スターチス日吉保育園,1410052002771,3,8,4,-,-,-,15,2024-07-01,
港北区,14109,ジャンプ保育園,1410052004470,-,8,9,-,-,-,17,2024-07-01,
港北区,14109,みらいこうほく保育園,1410052005691,2,8,7,-,-,-,17,2024-07-01,
港北区,14109,キッズパートナー日吉,1410052003233,3,8,8,-,-,-,19,2024-07-01,
港北区,14109,日吉チューリップルーム,1410052004074,3,3,3,-,-,-,9,2024-07-01,
港北区,14109,ルリ保育園日吉,1410052005261,3,8,7,-,-,-,18,2024-07-01,
港北区,14109,保育室テックテックROOM,1410052005725,-,9,10,-,-,-,19,2024-07-01,
港北区,14109,尚花ぞうさん保育室,1410052004264,5,7,7,-,-,-,19,2024-07-01,
港北区,14109,ばばほいくしつ綱島,1410052005683,2,9,9,-,-,-,20,2024-07-01,
港北区,14109,キッズパートナー綱島,1410052004686,2,9,9,-,-,-,20,2024-07-01,
港北区,14109,リトルスカラー綱島保育園,1410052006038,0,8,7,-,-,-,15,2024-07-01,
港北区,14109,天才キッズクラブ楽遊館綱島園,1410052004389,-,8,8,-,-,-,16,2024-07-01,
港北区,14109,preschool ALICE Clover,1410052005824,3,8,8,-,-,-,19,2024-07-01,
港北区,14109,グローバルキッズ綱島ＳＳＴ保育園,1410052004868,2,6,5,-,-,-,13,2024-07-01,
港北区,14109,Ｌｕｃｅ陽だまりの家保育園綱島,1410052003423,2,7,8,-,-,-,17,2024-07-01,
港北区,14109,きゅーぴーるーむ大倉山園,1410052005253,3,8,9,-,-,-,20,2024-07-01,
港北区,14109,キッズパートナー大倉山,1410052002714,0,2,5,-,-,-,7,2024-07-01,
港北区,14109,ほわいと保育園　きくな,1410052005030,3,8,11,-,-,-,22,2024-07-01,
港北区,14109,港北こども園,1410052002912,1,8,8,-,-,-,17,2024-07-01,
港北区,14109,ピッコロ・グランデ新横浜,1410052003043,0,5,10,-,-,-,15,2024-07-01,
港北区,14109,小規模保育事業ＭＩＲＡｉｏ新横浜,1410052003431,0,9,11,-,-,-,20,2024-07-01,
港北区,14109,フェアリーテイルそら,1410052005188,0,8,7,-,-,-,15,2024-07-01,
港北区,14109,キッズラボ菊名園,1410052005469,1,5,8,-,-,-,14,2024-07-01,
港北区,14109,Ｌｕｃｅ陽だまりの家保育園,1410052003514,2,4,4,-,-,-,10,2024-07-01,
港北区,14109,佐藤保育室,1410052004025,1,2,2,-,-,-,5,2024-07-01,
港北区,14109,ローズ保育園,1410052004058,-,6,4,-,-,-,10,2024-07-01,
港北区,14109,横浜りとるぱんぷきんず(保育所部分),1410051027886,8,16,20,19,20,19,102,2024-07-01,
港北区,14109,しんよしだこども園（保育所部分）,1410051026581,9,24,25,31,34,34,157,2024-07-01,
港北区,14109,認定こども園高木学園附属幼稚園（保育所部分）,1410051021780,-,-,-,0,2,0,2,2024-07-01,
港北区,14109,認定こども園新羽幼稚園（保育所部分）,1410051026854,-,-,-,3,3,4,10,2024-07-01,
港北区,14109,認定こども園しのはら幼稚園（保育所部分）,1410051027316,-,-,-,3,3,3,9,2024-07-01,
港北区,14109,認定こども園岸根こども園（保育所部分）,1410051026243,4,12,20,19,16,20,91,2024-07-01,
緑区,14113,福澤保育センター,1410051019925,-,-,21,21,22,23,87,2024-07-01,
緑区,14113,そよかぜ保育園,1410051017317,10,15,15,17,17,17,91,2024-07-01,
緑区,14113,さくらの郷みらい保育園,1410051014967,15,18,18,24,24,23,122,2024-07-01,
緑区,14113,鴨居こども園,1410051018653,6,19,19,20,20,19,103,2024-07-01,
緑区,14113,太陽の子　鴨居駅前保育園,1410051017325,9,12,12,12,12,12,69,2024-07-01,
緑区,14113,スターチャイルド≪鴨居ナーサリー≫,1410051025518,6,8,10,13,13,13,63,2024-07-01,
緑区,14113,たけやまの森保育園,1410051027506,6,12,15,12,15,15,75,2024-07-01,
緑区,14113,にじいろ保育園鴨居,1410051027563,-,8,10,14,14,6,52,2024-07-01,
緑区,14113,横浜市鴨居保育園,1410051019081,6,17,18,24,27,30,122,2024-07-01,
緑区,14113,みらいつぼみ保育園,1410052002987,-,6,6,-,-,-,12,2024-07-01,
緑区,14113,保育所マナマナハウス,1410052003027,-,6,7,-,-,-,13,2024-07-01,
緑区,14113,マームゆりかご　かもい保育園,1410052004959,1,5,4,-,-,-,10,2024-07-01,
緑区,14113,倉山保育室,1410052003886,-,2,2,-,-,-,4,2024-07-01,
緑区,14113,青砥どんぐり保育園,1410051017283,9,16,18,19,18,19,99,2024-07-01,
緑区,14113,中山こども園,1410051018695,6,11,13,13,14,12,69,2024-07-01,
緑区,14113,やまゆり中山保育園,1410051018299,10,20,20,19,20,17,106,2024-07-01,
緑区,14113,小山保育園,1410051017291,6,15,18,19,18,19,95,2024-07-01,
緑区,14113,みどり寺山保育園,1410051015006,9,12,20,20,23,25,109,2024-07-01,
緑区,14113,寺山保育園,1410051014322,6,16,20,21,22,23,108,2024-07-01,
緑区,14113,わらべうた中山保育園,1410051025245,6,12,12,12,12,11,65,2024-07-01,
緑区,14113,森の台保育園,1410051014371,9,12,12,15,14,15,77,2024-07-01,
緑区,14113,小学館アカデミーなかやま保育園,1410051027852,6,8,10,12,12,12,60,2024-07-01,
緑区,14113,スターチャイルド≪中山ナーサリー≫,1410051019685,3,10,10,13,13,13,62,2024-07-01,
緑区,14113,おひさますまいる保育園,1410051024107,4,11,11,17,17,16,76,2024-07-01,
緑区,14113,にじいろ保育園中山,1410051026045,-,8,10,15,15,15,63,2024-07-01,
緑区,14113,すまいる保育園,1410052002748,1,4,4,-,-,-,9,2024-07-01,
緑区,14113,にこにこすまいる園,1410052004298,1,5,5,-,-,-,11,2024-07-01,
緑区,14113,といろきっず中山保育園,1410052003175,3,6,6,-,-,-,15,2024-07-01,
緑区,14113,ひまわり中山駅前保育園,1410052004132,3,9,9,-,-,-,21,2024-07-01,
緑区,14113,小さな保育園　ままのて,1410052004595,-,10,10,-,-,-,20,2024-07-01,
緑区,14113,新治保育園,1410051017333,3,4,6,5,5,6,29,2024-07-01,
緑区,14113,みどりさくら保育園,1410051017358,8,11,11,11,12,13,66,2024-07-01,
緑区,14113,ポピンズナーサリースクール十日市場駅前,1410051027068,5,6,6,6,6,6,35,2024-07-01,
緑区,14113,ポピンズナーサリースクール横浜十日市場,1410051025526,6,8,10,12,12,12,60,2024-07-01,
緑区,14113,グローバルキッズ十日市場園,1410051015766,4,11,11,8,10,11,55,2024-07-01,
緑区,14113,十日市場こども園,1410051018661,6,12,13,13,13,13,70,2024-07-01,
緑区,14113,ヴィラ十日市場こども園,1410051018679,6,11,13,14,14,13,71,2024-07-01,
緑区,14113,バオバブ霧が丘保育園,1410051017341,2,15,16,14,18,19,84,2024-07-01,
緑区,14113,横浜市十日市場保育園,1410051019057,3,18,18,21,25,25,110,2024-07-01,
緑区,14113,みどりひよこ園,1410052003415,1,6,9,-,-,-,16,2024-07-01,
緑区,14113,ピノキオ保育園十日市場園,1410052003274,-,8,10,-,-,-,18,2024-07-01,
緑区,14113,すまいる十日市場保育園,1410052005881,-,11,10,-,-,-,21,2024-07-01,
緑区,14113,大澤保育室,1410052003878,0,1,2,-,-,-,3,2024-07-01,
緑区,14113,認定こども園　横浜あすか幼稚園,1410051022689,-,-,-,6,7,7,20,2024-07-01,
緑区,14113,認定こども園　横浜マドカ幼稚園,1410051022705,-,-,-,6,6,6,18,2024-07-01,
緑区,14113,長津田こども園,1410051018687,6,13,12,13,14,12,70,2024-07-01,
緑区,14113,パレット保育園・長津田,1410051014991,6,6,8,10,10,8,48,2024-07-01,
緑区,14113,みなみ台保育園,1410051014330,8,20,24,26,22,24,124,2024-07-01,
緑区,14113,みもざ保育園,1410051014348,4,20,20,16,17,12,89,2024-07-01,
緑区,14113,もりの風保育園,1410051014363,6,18,18,21,15,21,99,2024-07-01,
緑区,14113,もみの木保育園,1410051018307,8,12,12,13,12,13,70,2024-07-01,
緑区,14113,明日葉保育園長津田園,1410051026532,6,10,11,11,11,10,59,2024-07-01,
緑区,14113,太陽の子　長津田北保育園,1410051014389,6,10,10,12,12,10,60,2024-07-01,
緑区,14113,キッズフォレ長津田,1410051017374,3,19,20,19,19,20,100,2024-07-01,
緑区,14113,スターチャイルド≪長津田ナーサリー≫,1410051024032,6,8,10,12,11,12,59,2024-07-01,
